Unnamed: 0,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
3503,487672,en,Reign of the Supermen,0.007298025896170244,2019-01-10,0.7578947368421053,448,"['Science Fiction', 'Animation', 'Action']","In the wake of The Death of Supermen, the world is still mourning the loss of the Man of Steel following his fatal battle with the monster Doomsday. However, no sooner as his body been laid to rest than do four new bearers of the Superman shield come forward to take on the mantle. The Last Son of Krypton, Superboy, Steel, and the Cyborg Superman all attempt to fill the vacuum left by the world's greatest champion. Meanwhile, Superman's death has also signaled to the universe that Earth is vulnerable. Can these new Supermen and the rest of the heroes prove them wrong?",0.0,87.0,Nothing ever truly dies.
3504,407375,en,Sniper: Ghost Shooter,0.007903249117890098,2016-08-02,0.7052631578947368,136,"['Action', 'Drama', 'War']","Elite snipers Brandon Beckett and Richard Miller are tasked with protecting a gas pipeline from terrorists looking to make a statement. When battles with the enemy lead to snipers being killed by a ghost shooter who knows their exact location, tensions boil as a security breach is suspected. Is there someone working with the enemy on the inside? Is the mission a front for other activity? Is the Colonel pulling the strings?",0.0,100.0,
3505,9994,en,The Great Mouse Detective,0.005347251241866208,1986-07-02,0.7473684210526315,1238,"['Animation', 'Family', 'Adventure', 'Mystery']","When the diabolical Professor Ratigan kidnaps London's master toymaker, the brilliant master of disguise Basil of Baker Street and his trusted sidekick Dawson try to elude the ultimate trap and foil the perfect crime.",0.32430985871643236,74.0,London's crime-fighting ace on his most baffling case!
3506,12122,en,Village of the Damned,0.006996003405902517,1995-04-28,0.6421052631578946,561,"['Thriller', 'Horror', 'Science Fiction']","An American village is visited by some unknown life form which leaves the women of the village pregnant. Nine months later, the babies are born, and they all look normal, but it doesn't take the ""parents"" long to realize that the kids are not human or humane.",0.07907896774258985,99.0,Beware the Children.
3509,642208,en,Supernova,0.007118933236141526,2021-01-29,0.7473684210526315,132,"['Drama', 'Romance']","Sam and Tusker, partners of 20 years, are traveling across England in their old RV visiting friends, family and places from their past. Since Tusker was diagnosed with early-onset dementia two years ago, their time together is the most important thing they have.  As the trip progresses, however, their ideas for the future clash, secrets come out, and their love for each other is tested as never before. Ultimately, they must confront the question of what it means to love one another in the face of Tusker’s illness.",0.02104555875286705,94.0,
3510,524708,es,Blindsided: The Game,0.004938401550879596,2018-05-16,0.894736842105263,40,"['Comedy', 'Action', 'Drama']","After blind man Walter Cooke (Eric Jacobus) prevents a local gang from shaking down his local grocer Gordon (Roger Yuan), Walter must reckon with the gang's boss Sal (Joe Bucaro). The stakes are high, but Walter's got an ace up his sleeve.",0.0,46.0,
3511,50300,en,"Ed, Edd n Eddy's Big Picture Show",0.005848789239358911,2009-11-08,0.7578947368421053,76,"['Comedy', 'Animation', 'Adventure', 'TV Movie']","When a scam goes horribly wrong and leaves the neighborhood kids furious, the Eds embark on a journey to find Eddy's brother in the ""Ed, Edd, n Eddy"" series finale.",0.0,87.0,One Failed Scam Gone Bad!
3512,1969,en,Bandidas,0.005934800845820071,2006-01-18,0.631578947368421,877,"['Action', 'Comedy', 'Western', 'Crime']","Set in the late 19th century. When a ruthless robber baron takes away everything they cherish, a rough-and-tumble, idealistic peasant and a sophisticated heiress embark on a quest for justice, vengeance…and a few good heists.",0.15433898413979869,93.0,Being BAD never looked so GOOD!
3513,106747,en,Machete Kills,0.006230146636042868,2013-09-12,0.5894736842105263,1499,"['Action', 'Crime', 'Thriller']",Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,0.12601230464041213,107.0,Trained to kill. Left for dead. Back for more.
3514,671295,en,Blue Miracle,0.006370357336986404,2021-05-27,0.7999999999999999,172,"['Adventure', 'Drama', 'Family']","To save their cash-strapped orphanage, a guardian and his kids partner with a washed-up boat captain for a chance to win a lucrative fishing competition.",0.0,95.0,
3515,71618,en,After Sex,0.0058908131749358245,2000-01-01,0.4631578947368421,13,"['Comedy', 'Drama', 'Romance']","A group of attractive women get together for a weekend of bonding, hoping to relax and getaway from the anxiety of their boyfriends. The women travel out of town which leads them to picking up men of questionable integrity. The next problem is what will they tell their boyfriends when they get back home.",0.0,96.0,everything changes....
3516,37136,en,The Naked Gun: From the Files of Police Squad!,0.006129603388307448,1988-12-02,0.7578947368421053,2669,"['Comedy', 'Crime']","When the incompetent Lieutenant Frank Drebin seeks the ruthless killer of his partner, he stumbles upon an attempt to assassinate Queen Elizabeth II.",0.6612567234878556,86.0,"You've read the ad, now see the movie!"
3517,282813,en,The Pyramid,0.005679908002928322,2014-12-04,0.5473684210526316,769,['Horror'],"A team of U.S. archaeologists unearths an ancient pyramid buried deep beneath the Egyptian desert. As they search the pyramid's depths, they become hopelessly lost in its dark and endless catacombs. Searching for a way out, they become desperate to seek daylight again. They come to realize they aren't just trapped, they are being hunted.",0.14157035843550217,89.0,You Only Enter Once
3518,46198,en,My Girlfriend's Boyfriend,0.00926451043293294,2010-04-22,0.6105263157894736,91,['Comedy'],"When Ethan arrives at the airport just in time to declare his undying love for his girlfriend, love appears to have conquered all. The scene, however, is really the ending of Ethan's novel, which his agent calls ""unrealistic."" Ethan soon meets a waitress, Jesse, and falls in love with her despite her growing devotion to Troy, a charming businessman. But the line between reality and fiction becomes increasingly blurred.",0.0,84.0,The story of a girl who meets her one true love... Twice
3519,9399,en,Lionheart,0.007307059078583972,1990-06-07,0.6842105263157894,718,['Action'],"Lyon Gaultier is a deserter in the Foreign Legion arriving in the USA entirely hard up. He finds his brother between life and death and his sister-in-law without the money needed to heal her husband and to maintain her child. To earn the money needed, Gaultier decides to take part in some very dangerous clandestine fights.",0.20378708253057468,105.0,When the streets are a jungle... There can only be one king.
3520,13486,en,The Scorpion King 2: Rise of a Warrior,0.005619032208401016,2008-07-19,0.4842105263157894,441,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']","The heroic tale of young Mathayus and his relentless quest for justice against an evil and powerful villain, King Sargon. Mathayus faces heart-stopping tribulations during his adventurous, odds-defying trajectory toward his ultimate destiny: becoming the formidable warrior king of an ancient desert empire.",0.0,109.0,See how the legend of The Scorpion King began!
3521,427900,en,Home Again,0.007291349196125313,2017-09-07,0.6421052631578946,1015,"['Comedy', 'Drama', 'Romance']",Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,0.2268691186667343,97.0,Starting over is not for beginners.
3522,214030,en,Fading Gigolo,0.0042644475934031055,2013-09-07,0.6105263157894736,471,['Comedy'],"Fioravante decides to become a professional Don Juan as a way of making money to help his cash-strapped friend, Murray. With Murray acting as his ""manager"", the duo quickly finds themselves caught up in the crosscurrents of love and money.",0.02251324882415946,90.0,
3523,35690,en,The Last Song,0.005127312887444977,2010-03-31,0.7578947368421053,2958,"['Drama', 'Family', 'Romance']","A drama centered on a rebellious girl who is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",0.7484171259430609,107.0,"A story about family, first love, second chances and the moment in life that lead you back home."
3524,9362,en,Tremors,0.006912741028871622,1990-01-19,0.7157894736842104,2403,"['Horror', 'Comedy', 'Action', 'Adventure', 'Fantasy']","Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",0.4078227612959441,96.0,The monster movie that breaks new ground.
3525,6278,en,Reign of Fire,0.005538519060800386,2002-07-12,0.6526315789473685,1686,"['Adventure', 'Action', 'Fantasy']","In post-apocalyptic England, an American volunteer and a British survivor team up to fight off a brood of fire-breathing dragons seeking to return to global dominance after centuries of rest underground. The Brit -- leading a clan of survivors to hunt down the King of the Dragons -- has much at stake: His mother was killed by a dragon, but his love is still alive.",0.6897536537928668,101.0,Fight Fire With Fire
3526,360605,en,Invisible Sister,0.005442296030741098,2015-12-10,0.7157894736842104,238,"['Fantasy', 'Adventure', 'Comedy', 'TV Movie']","Teenager Cleo's school science project goes quite awry, causing her popular older sister Molly to go invisible.",0.0,77.0,What you see is only half the story
3527,14620,en,The Butterfly Effect 2,0.005440332295433765,2006-08-17,0.5157894736842106,700,"['Drama', 'Science Fiction', 'Thriller']","After his girlfriend, Julie, and two best friends are killed in a tragic auto accident, Nick struggles to cope with his loss and grief. Suffering from migraine-like seizures, Nick soon discovers that he has the power to change the past via his memories. However, his time-traveling attempts to alter the past and save his one true love have unexpected and dire consequences.",0.0,95.0,Can you change your past without destroying your future?
3528,419831,en,I Kill Giants,0.006327940654348023,2018-01-21,0.6526315789473685,971,"['Fantasy', 'Drama']","Sophia, a new high school student, tries to make friends with Barbara, who tells her that “she kills giants,” protecting this way her hometown and its inhabitants, who do not understand her strange behavior.",0.0,106.0,"I find giants, I hunt giants"
